areaNm,areaNmCn,areaNmEn,createDt,natDeathCnt,natDeathRate,natDefCnt,nationNm,nationNmCn,nationNmEn,seq,stdDay,updateDt
À¯·´,?ñ½,Europe,2020-04-11 10:58,69,3.132092601,2203,¿ìÅ©¶óÀÌ³ª,?Ðº?,Ukraine,8774,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,174,3.121076233,5575,Æú¶õµå,÷î?,Poland,8773,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,26,4.41426146,589,¾Èµµ¶ó,äÌÔ³?,Andorra,8772,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,2,0.339558574,589,¶óÆ®ºñ¾Æ,ÕÃ???,Latvia,8771,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,435,2.811530507,15472,Æ÷¸£Åõ°¥,øãÔ¬ä³,Portugal,8770,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,112,2.011133058,5569,Ã¼ÄÚ,ôßÐº,Czech Republic,8769,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,263,3.55741918,7393,¾ÆÀÏ·£µå,???,Ireland,8768,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,11,1.173959445,937,¾Æ¸£¸Þ´Ï¾Æ,?Ú¸Òù?,Armenia,8767,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,52,1.669341894,3115,·è¼ÀºÎ¸£Å©,?ßµÜÂ,Luxemburg,8766,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,0,0,54,¸ð³ªÄÚ,Ø¤?Ê¨,Monaco,8765,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,6,0.36407767,1648,¾ÆÀÌ½½¶õµå,??,Iceland,8764,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,9,0.971922246,926,¾ÆÁ¦¸£¹ÙÀÌÀÜ,ä¹ßÝÛÈË²,Azerbaijan,8763,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,34,9.88372093,344,»ê¸¶¸®³ë,??Õô?,San Marino,8762,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,15,1.570680628,955,¸®Åõ¾Æ´Ï¾Æ,Ø¡Ô¶èÈ,Lithuania,8761,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,13,1.219512195,1066,º§¶ó·ç½º,ÛÜä­?ÞÙ,Belarus,8760,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,2511,10.87154176,23097,³×´ú¶õµå,ùÃ?,Netherlands,8759,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,229,4.402153018,5202,·ç¸¶´Ï¾Æ,??Òù?,Romania,8758,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,88,1.428571429,6160,³ë¸£¿þÀÌ,?êÎ,Norway,8757,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,30,4.524886878,663,ºÏ¸¶ÄÉµµ´Ï¾Æ,ÝÁ?Ðì?,North Macedonia,8756,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,86,4.398976982,1955,±×¸®½º,ýñ?,Greece,8755,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,3,1.304347826,230,Á¶Áö¾Æ,Ì«?ÑÎ?,Georgia,8754,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,24,1.988400994,1207,¿¡½ºÅä´Ï¾Æ,?ÞÞÒù?,Estonia,8753,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,237,4.205856256,5635,µ§¸¶Å©,Ó¡?,Denmark,8752,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,3019,11.32110849,26667,º§±â¿¡,Ýï××?,Belgium,8751,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,805,3.311666941,24308,½ºÀ§½º,ßúÞÍ,Switzerland,8750,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,793,8.67519965,9141,½º¿þµ§,ßúîð,Sweden,8749,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,42,1.612284069,2605,ÇÉ¶õµå,ÝÒ?,Finland,8748,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,20,1.421464108,1407,Å©·Î¾ÆÆ¼¾Æ,Ðº?ò¢?,Croatia,8747,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,319,2.364364068,13492,¿À½ºÆ®¸®¾Æ,?ò¢××,Austria,8746,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,15843,10.08966896,157022,½ºÆäÀÎ,à¤Úìä³,Spain,8745,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,8958,12.14512324,73758,¿µ±¹,çÈ?,United Kingdom,8744,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,13157,14.57419469,90276,ÇÁ¶û½º,Ûö?,France,8743,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,2767,2.264858272,122171,µ¶ÀÏ,Óì?,Germany,8742,2020-04-11 9:00,
À¯·´,?ñ½,Europe,2020-04-11 10:58,18849,12.77231547,147577,ÀÌÅ»¸®¾Æ,ëòÓÞ××,Italy,8741,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,0,0,11,¼¼ÀÎÆ®Å°Ã÷³×ºñ½º,á¡Ðñí¼ûúÒùë«ÞÙ,Saint Kitts and Nevis,8740,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,0,0,15,µµ¹Ì´ÏÄ«¿¬¹æ,ÒýÚ·ÒùÊ¥Ö¤ÛÀ,Commonwealth of Dominica,8739,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,1,11.11111111,9,º§¸®Áî,Û×××,Belize,8738,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,0,0,12,±×·¹³ª´Ù,Ì«×ùÒ¡Ó¹,Grenada,8737,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,2,6.666666667,30,¾ÆÀÌÆ¼,ú­ò¢,Haiti,8736,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,1,16.66666667,6,´ÏÄ«¶ó±¸¾Æ,ÒùÊ¥ÕÃÍþ,Nicaragua,8735,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,3,4.761904762,63,¹Ùº£ÀÌµµ½º,÷é÷éÒýÞÙ,Barbados,8734,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,5,4.854368932,103,¿¤»ì¹Ùµµ¸£,??è¿Òý,Elsalvador,8733,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,7,17.5,40,¹ÙÇÏ¸¶,÷éùë?ÏØ?,Bahamas,8732,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,3,3.157894737,95,°úÅ×¸»¶ó,êËò¢?ÕÃ,Guatemala,8731,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,0,0,10,¼ö¸®³²,?×ìÑõ,Suriname,8730,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,0,0,14,¼¼ÀÎÆ®·ç½Ã¾Æ,??à¤?,Saint Lucia,8729,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,7,1.535087719,456,¿ì·ç°úÀÌ,?ÕÃÐ¤,Uruguay,8728,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,8,7.339449541,109,Æ®¸®´Ï´ÙµåÅä¹Ù°í,÷åØ¡Òù?ûúÒý÷éÊ¨,Trinidad and Tobago,8727,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,2,10.52631579,19,¾ØÆ¼°¡¹ÙºÎ´Ù,äÌð«Íþûú÷éøÖ?,Antigua and Barbuda,8726,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,7,4.21686747,166,º£³×¼ö¿¤¶ó,êÍ?ßúÕÃ,Venezuela,8725,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,6,16.21621622,37,°¡ÀÌ¾Æ³ª,Ð¤?Ñá,Guyana,8724,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,15,2.912621359,515,Äí¹Ù,Í¯÷é,Cuba,8723,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,0,0,8,¼¼ÀÎÆ®ºó¼¾Æ®±×·¹³ªµò,?Ùþßµ÷åûúÌ«×ù?ïËÞÙ,Saint Vincent and the Grenadines,8722,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,23,6.705539359,343,¿ÂµÎ¶ó½º,ûóÔ´ÕÃÞÙ,Honduras,8721,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,3,4.761904762,63,ÀÚ¸ÞÀÌÄ«,ä³?Ê¥,Jamaica,8720,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,18,6.818181818,264,º¼¸®ºñ¾Æ,?××??,Bolivia,8719,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,63,2.492088608,2528,ÆÄ³ª¸¶,÷éÑÚ?,Panama,8718,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,5,4.032258065,124,ÆÄ¶ó°úÀÌ,÷éÕÃÐ¤,Paraguay,8717,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,3,0.597609562,502,ÄÚ½ºÅ¸¸®Ä«,Ê¨ÞÙ?ÕóÊ¥,Costa Rica,8716,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,121,2.786734224,4342,Æä·ç,Ýú?,Peru,8715,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,55,2.677702045,2054,ÄÝ·Òºñ¾Æ,Ê¨?Ýï?,Columbia,8714,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,57,0.954454119,5972,Ä¥·¹,òª××,Chile,8713,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,67,3.732590529,1795,¾Æ¸£ÇîÆ¼³ª,ä¹ÐÆïÕ,Argentina,8712,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,118,5.023414219,2349,µµ¹Ì´ÏÄ«°øÈ­±¹,ÒýÚ·ÒùÊ¥Íìûú?,Dominican Republic,8711,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,272,5.478348439,4965,¿¡Äâµµ¸£,äøÍþÒý?,Ecuador,8710,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,174,5.469977994,3181,¸ß½ÃÄÚ,Ùøà¤Ê¨,Mexico,8709,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,1056,5.377329667,19638,ºê¶óÁú,÷éà¤,Brazil,8708,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,531,2.501648921,21226,Ä³³ª´Ù,Ê¥ÑÚÓÞ,Canada,8707,2020-04-11 9:00,
¾Æ¸Þ¸®Ä«,Ú¸ñ½,America,2020-04-11 10:58,18586,3.750693695,495535,¹Ì±¹,Ú¸?,United States of America,8706,2020-04-11 9:00,
Áßµ¿,ñé?,Middle East,2020-04-11 10:58,1,4.166666667,24,¸®ºñ¾Æ,××Ýïä¬,Libya,8705,2020-04-11 9:00,
Áßµ¿,ñé?,Middle East,2020-04-11 10:58,2,10.52631579,19,½Ã¸®¾Æ,××ä¬,Syria,8704,2020-04-11 9:00,
Áßµ¿,ñé?,Middle East,2020-04-11 10:58,105,7.337526205,1431,¸ð·ÎÄÚ,Ø¤Õ¦Ê¨,Morocco,8703,2020-04-11 9:00,
Áßµ¿,ñé?,Middle East,2020-04-11 10:58,47,1.287318543,3651,»ç¿ìµð¾Æ¶óºñ¾Æ,ÞÞ÷åä¹ÕÃÛ×,Saudi Arabia,8702,2020-04-11 9:00,
Áßµ¿,ñé?,Middle East,2020-04-11 10:58,25,3.888024883,643,Æ¢´ÏÁö,ÔÍÒùÞÙ,Tunisia,8701,2020-04-11 9:00,
Áßµ¿,ñé?,Middle East,2020-04-11 10:58,7,1.88172043,372,¿ä¸£´Ü,?Ó©,Jordan,8700,2020-04-11 9:00,
Áßµ¿,ñé?,Middle East,2020-04-11 10:58,6,0.238853503,2512,Ä«Å¸¸£,?÷²?,Qatar,8699,2020-04-11 9:00,
Áßµ¿,ñé?,Middle East,2020-04-11 10:58,235,14.10564226,1666,¾ËÁ¦¸®,ä¹?Ðà××?,Algeria,8698,2020-04-11 9:00,
Áßµ¿,ñé?,Middle East,2020-04-11 10:58,118,6.945261919,1699,ÀÌÁýÆ®,äïÐà,Egypt,8697,2020-04-11 9:00,
Áßµ¿,ñé?,Middle East,2020-04-11 10:58,79,0.809841107,9755,ÀÌ½º¶ó¿¤,ì¤ßäÖª,Israel,8696,2020-04-11 9:00,
Áßµ¿,ñé?,Middle East,2020-04-11 10:58,20,3.28407225,609,·¹¹Ù³í,Õó÷éÒì,Lebanon,8695,2020-04-11 9:00,
Áßµ¿,ñé?,Middle East,2020-04-11 10:58,3,0.619834711,484,¿À¸¸,ä¹Øº,Oman,8694,2020-04-11 9:00,
Áßµ¿,ñé?,Middle East,2020-04-11 10:58,70,5.473025801,1279,ÀÌ¶óÅ©,ì¥ÕÃÐº,Iraq,8693,2020-04-11 9:00,
Áßµ¿,ñé?,Middle East,2020-04-11 10:58,14,0.468227425,2990,¾Æ¶ø¿¡¹Ì¸®Æ®,ä¹ÕÃÛ×?ùêõÜ??,United Arab Emirates,8692,2020-04-11 9:00,
Áßµ¿,ñé?,Middle East,2020-04-11 10:58,6,0.657174151,913,¹Ù·¹ÀÎ,÷é×ù,Bahrain,8691,2020-04-11 9:00,
Áßµ¿,ñé?,Middle East,2020-04-11 10:58,1,0.100704935,993,Äí¿þÀÌÆ®,Î¡êÎ÷å,Kuwait,8690,2020-04-11 9:00,
Áßµ¿,ñé?,Middle East,2020-04-11 10:58,4232,6.20600657,68192,ÀÌ¶õ,ì¥ÕÇ,Iran,8689,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,0,0,15,¶ó¿À½º,ÖÕ?,Laos,8688,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,3,11.11111111,27,¹Ì¾á¸¶,Øûï¤,Myanmar,8687,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,0,0,1,µ¿Æ¼¸ð¸£,ÔÔð¨Ú¡,East Timor,8686,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,5,1.677852349,298,Å°¸£±â½º½ºÅº,ÑÎ?ÑÎÞÙÞÙ÷¤,Kyrgyzstan,8685,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,3,0.480769231,624,¿ìÁîº£Å°½ºÅº,???ÐºÞÙ÷¤,Uzbekistan,8684,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,9,1.122194514,802,Ä«ÀÚÈå½ºÅº,ùë?ÐºÞÙ÷¤,Kazakhstan,8683,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,0,0,16,¸ù°ñ,ÙÕÍ¯,Mongolia,8682,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,1,0.740740741,135,ºê·ç³ªÀÌ,Ùþ?,Brunei,8681,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,21,6.363636364,330,¹æ±Û¶óµ¥½Ã,ØëÊ¥ÕÃ?,Bangladesh,8680,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,0,0,19,¸ôµðºê,??ÓÛÜý,Maldives,8679,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,0,0,5,ºÎÅº,ÜôÓ¡,Bhutan,8678,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,306,8.712984055,3512,ÀÎµµ³×½Ã¾Æ,ìÔÓøÒùà¤?,Indonesia,8677,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,66,1.405750799,4695,ÆÄÅ°½ºÅº,÷éÐñÞÙ÷¤,Pakistan,8676,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,15,2.879078695,521,¾ÆÇÁ°¡´Ï½ºÅº,ä¹Ý£ùÒ,Afghanistan,8675,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,7,3.684210526,190,½º¸®¶ûÄ«,ÞÙ×ì??,Sri Lanka,8674,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,94,0.788789125,11917,·¯½Ã¾Æ,ä­?ÞÙ,Russia,8673,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,0,0,9,³×ÆÈ,ÒùÚÕ?,Nepal,8672,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,0,0,118,Ä¯º¸µð¾Æ,ÊÓ?óó,Cambodia,8671,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,203,4.980372915,4076,ÇÊ¸®ÇÉ,Þ£×È?,Philippines,8670,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,199,3.103555833,6412,ÀÎµµ,ìÔÓø,India,8669,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,0,0,255,º£Æ®³²,êÆÑõ,Vietnam,8668,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,67,1.584673605,4228,¸»·¹ÀÌ½Ã¾Æ,??à¤?,Malaysia,8667,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,33,1.334411646,2473,ÅÂ±¹,÷Á?,Thailand,8666,2020-04-11 9:00,2020-04-11 11:03:36.36
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,7,0.332068311,2108,½Ì°¡Æ÷¸£,ãæÊ¥÷ç,Singapore,8665,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,94,1.565362198,6005,ÀÏº»,ìíÜâ,Japan,8664,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,0,0,45,¸¶Ä«¿À,çþ?,Macau,8663,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,6,1.570680628,382,´ë¸¸,÷»?,Taiwan,8662,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,4,0.404040404,990,È«Äá,úÅùû,Hong Kong,8661,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,3339,4.074286481,81953,Áß±¹,ñé?,China,8660,2020-04-11 9:00,
¾Æ½Ã¾Æ,?ñ½,Asia,2020-04-11 10:58,211,2.013358779,10480,ÇÑ±¹,ùÛ?,South Korea,8659,2020-04-11 0:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,0,0,1,»ýÇÇ¿¡¸£¹ÌÅ¬·Õ,á¡ù«äïì³ûúÚËÐº×ÌÏØÓö,Saint Pierre and Miquelon,7583,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,0,0,5,Æ÷Å¬·£µåÁ¦µµ,ÜØÐºÕµÏØÓö,Falkland Islands,7582,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,0,0,2,Ä«¸®ºê ³×´ú¶õµå,Ê¥×ÍÝïùÃÕµ,Caribbean Netherlands,7581,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,2,18.18181818,11,ºÏ¸¶¸®¾Æ³ªÁ¦µµ,ÝÁØ¥ÕòäÌÏØÓö,Northern Mariana Is.,7580,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,0,0,3,¿µ±¹·É ¹öÁø¾ÆÀÏ·£µå,çÈáÕë«ì³ÌÈÏØÓö,British Virgin Islands,7579,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,0,0,3,¾Þ±Ð¶ó,äÌÐ¤ÕÃÓö,Anguilla I.,7578,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,1,12.5,8,ÅÍÅ©½º ÄÉÀÌÄ¿½º Á¦µµ,÷åÐºÞÙûúËÂÎ¡ÞÙÏØÓö,Turks and Caicos Is.,7577,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,1,0.666666667,150,¸Ç¼¶,Ø©ëÚÓö,Isle of Man,7576,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,0,0,11,±×¸°·£µå,Ì«×ÕÕµ,Greenland,7575,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,0,0,18,´ºÄ®·¹µµ´Ï¾Æ,ãæËÓ×ëÒýÒùä¬Óö,New Caledonia l.,7574,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,0,0,8,¸óÆ®¼¼¶óÆ®,ÙÕ÷åßÝÕÃ÷å,Montserrat,7573,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,8,20,40,½ÅÆ®¸¶¸£Æ¾,??ïË,SintMaarten,7572,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,2,5.128205128,39,¹ö¹Â´Ù,ÛÝÙ·?,Bermuda,7571,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,0,0,74,¾Æ·ç¹Ù,ä¹?÷é?,Aruba,7570,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,1,2.222222222,45,¹Ì±¹·É ¹öÁø¾ÆÀÏ·£µå,Ú¸???ÌÈÏØ?,U.S. Virgin Islands,7569,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,4,3.2,125,±¡,??,Guam,7568,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,24,3.870967742,620,Çª¿¡¸£Åä¸®ÄÚ,÷îÒýÕóÊÀ,Puerto Rico,7567,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,2,1.075268817,186,¸¶¿äÆ®,??÷å?,Mayotte,7566,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,1,7.142857143,14,Äû¶ó¼Ò,?ÕÃßã?,Curacao,7565,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,2,4.444444444,45,ÄÉÀÌ¸ÇÁ¦µµ,?ØºÏØ?,Cayman Islands,7564,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,8,5.755395683,139,°úµé·çÇÁ,ÍþÓì?ÜÅ?,Guadeloupe,7563,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,0,0,362,ÇÁ¶û½º·É ·¹À§´Ï¿Ë,Ûö???,French Reunion,7562,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,3,1.764705882,170,ÀúÁö¼¶,?à¤?,Jersey Island,7561,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,0,0,51,ÇÁ¶û½º·É Æú¸®³×½Ã¾Æ,Ûö?÷î××Òùà¤?,Polynesia,7560,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,4,2.409638554,166,°ÇÁö¼¶,ÐÆà¤?,Guernsey,7559,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,0,0,184,ÆÐ·ÎÁ¦µµ,Ûö?ÏØ?,Faroe Islands,7558,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,0,0,77,ÇÁ¶û½º·É ±â¾Æ³ª,Ûö?Ð¤?Ñá,Guiana,7557,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,4,2.631578947,152,¸¶¸£Æ¼´ÏÅ©,?ð«ÒùÐº,Martinique,7556,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,0,0,8,¹ÙÆ¼Ä­,Ûï??,Vatican,7555,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,0,0,6,»ý¹Ù¸£ÅÚ·¹¹Ì,?÷é÷Á×ÍÚ·?,Saint Barthelemy,7554,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,2,6.451612903,31,¼¼ÀÎÆ®¸¶Æ¾,??ïË?,Saint Martin,7553,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,1,0.884955752,113,Áöºê·ÑÅÍ,òÁøÖ?öí,Gibraltar,7552,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,1,0.380228137,263,ÆÈ·¹½ºÅ¸ÀÎ,÷é×ÍÞÙ÷¤,Palestine,7551,2020-04-10 9:00,
±âÅ¸,Ðìöâ,Others,2020-04-10 10:31,7,0.983146067,712,ÀÏº» Å©·çÁî,ìíÜâ??,Diamond Princess,7550,2020-04-10 9:00,
¾ÆÇÁ¸®Ä«,Þªñ½,Africa,2020-04-10 10:31,0,0,4,»óÅõ¸ÞÇÁ¸°½ÃÆä,á¡ÒýÚ¸ûúÜÅ×ùà¤Ýï,Sao Tome and Principe,7549,2020-04-10 9:00,
